museum,museumLabel,creation_date,visitors,coord,image
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,10336,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,11454,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,11505,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,11955,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,12786,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,13596,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,14199,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,15093,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,15162,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,17013,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,17205,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,21106,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,21494,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q13377211,musée du Pavillon de Vendôme-Dobler,,28813,Point(5.439915 43.530846),
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,40608,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,41397,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16638401,Galerie de Botanique,1935-01-01T00:00:00Z,10510,Point(2.36 48.8424),http://commons.wikimedia.org/wiki/Special:FilePath/Galerie%20de%20Botanique%20rue%20Buffon%20%C3%A0%20Paris%20le%2022%20f%C3%A9vrier%202018%20-%204.jpg
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,42568,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,13371,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1200,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,14572,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1070,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1130,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1330,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1370,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1420,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1470,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1480,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1590,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1267,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665641,musée du piano de Limoux,,1268,Point(2.221666666 43.054444444),http://commons.wikimedia.org/wiki/Special:FilePath/Limoux%20-%20Eglise%20Saint-Jacques%2001.jpg
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,17185,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,17439,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,20385,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16873487,musée de la faïence,,,Point(5.124302 49.072509),
http://www.wikidata.org/entity/Q16467783,muséum d'histoire naturelle de Rennes,1840-01-01T00:00:00Z,,,http://commons.wikimedia.org/wiki/Special:FilePath/Visite%20de%20la%20gallerie%20de%20zoologie%20de%20l%27Universit%C3%A9%20de%20Rennes%201%2C%20Nuit%20europ%C3%A9enne%20des%20mus%C3%A9es%2C%202014-3.jpg
http://www.wikidata.org/entity/Q16665606,musée national Cirta,1853-01-01T00:00:00Z,,Point(6.6073 36.3631),http://commons.wikimedia.org/wiki/Special:FilePath/Certa%20Museum%20Constantine%2CAlgeria.jpg
http://www.wikidata.org/entity/Q16665639,musée du Bagage,,,Point(7.785 48.81368611),http://commons.wikimedia.org/wiki/Special:FilePath/Haguenau%20rStGeorges%205.JPG
http://www.wikidata.org/entity/Q16665630,musée de la Guerre de 1870 et de l'Annexion,,30086,Point(6.0299 49.114),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Guerre%20de%201870%20et%20de%20l%27Annexion%2C%20%C3%A9galement%20mus%C3%A9e%20de%20Gravelotte.jpg
http://www.wikidata.org/entity/Q16665606,musée national Cirta,1931-01-01T00:00:00Z,,Point(6.607079848 36.362839757),http://commons.wikimedia.org/wiki/Special:FilePath/Certa%20Museum%20Constantine%2CAlgeria.jpg
http://www.wikidata.org/entity/Q16964729,musée Vodou,,,Point(7.72864 48.5804),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Vodou%20collection%20Arbogast%20Strasbourg%20mai%202014-02.jpg
http://www.wikidata.org/entity/Q16899356,Musée de la perle de Tahiti (Papeete),,,Point(-149.568 -17.54),
http://www.wikidata.org/entity/Q16964634,cité du vin,,,Point(-0.550277777 44.8625),http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20du%20Vin%20Bordeaux%2011.jpg
http://www.wikidata.org/entity/Q16665606,musée national Cirta,1931-01-01T00:00:00Z,,Point(6.6073 36.3631),http://commons.wikimedia.org/wiki/Special:FilePath/Certa%20Museum%20Constantine%2CAlgeria.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,5430,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,2387,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,3541,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,3717,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,3916,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4026,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4116,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4321,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4367,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4382,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4741,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4859,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,4891,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,5012,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,5236,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,5603,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,6374,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,6382,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16665632,musée de la Loire,,7632,Point(2.92343 47.41032),http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20principales%20du%20Mus%C3%A9e%20de%20la%20Loire.jpg
http://www.wikidata.org/entity/Q16508761,maison des Hommes et des Techniques,,27589,Point(-1.56574 47.2057),
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,47040,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,7000,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,2578,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,4899,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,5701,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,6184,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,6372,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,6459,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,7046,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,7102,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,7342,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16684305,écomusée des Monts d'Arrée,,8882,Point(-4.006272 48.415886),
http://www.wikidata.org/entity/Q16964726,musée des transports de Pithiviers,,,Point(2.2436 48.175),http://commons.wikimedia.org/wiki/Special:FilePath/AMTP%20Station%20Mus%C3%A9e%20Pithiviers.jpg
http://www.wikidata.org/entity/Q17043409,musée de l'agriculture catalane,1944-01-01T00:00:00Z,,Point(2.622230555 42.646380555),http://commons.wikimedia.org/wiki/Special:FilePath/Sant%20Miquel%20de%20Llotes.%20Ve%C3%AFnat%20del%20Cementiri.jpg
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,28762,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,32532,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q16665606,musée national Cirta,1853-01-01T00:00:00Z,,Point(6.607079848 36.362839757),http://commons.wikimedia.org/wiki/Special:FilePath/Certa%20Museum%20Constantine%2CAlgeria.jpg
http://www.wikidata.org/entity/Q16928705,"musée des Arts décoratifs, de la Faïence et de la Mode",,36843,Point(5.38196 43.2574),http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Bor%C3%A9ly.JPG
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,100,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,300,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,170,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,68,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,125,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,168,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498357,musée rural de la Sologne bourbonnaise,,305,Point(3.748142 46.466871),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,6870,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,4554,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,5995,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,6305,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,6743,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,6891,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,6956,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,7291,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,7965,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,8024,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,8499,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,8539,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,8652,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,9257,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,9694,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,11294,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498363,Musée et Jardin du Prieuré de Souvigny,,11404,Point(3.193055555 46.534722222),
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,150,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,1749,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,1808,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,1856,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,1974,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2053,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2147,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2155,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2516,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2584,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2591,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2631,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,2779,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,3194,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,3295,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,3296,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,3339,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498354,musée de Guéthary,1950-01-01T00:00:00Z,4167,Point(-1.609005555 43.421061111),http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%A9thary%20-%20Villa%20Saral%C3%A9guin%C3%A9a%20-%205.jpg
http://www.wikidata.org/entity/Q23498352,musée d'Arudy,1972-01-01T00:00:00Z,,Point(-0.4273 43.10565),http://commons.wikimedia.org/wiki/Special:FilePath/Arudi5.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,80,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,270,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,320,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,380,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,52,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,107,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,165,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,168,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,185,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,201,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,203,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,247,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,254,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,285,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,307,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,333,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,339,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,426,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498359,musée Charles-Louis Philippe,,474,Point(2.823245 46.617913),http://commons.wikimedia.org/wiki/Special:FilePath/Maison-natale-CLP.jpg
http://www.wikidata.org/entity/Q23498361,musée Rieckotter,,690,Point(2.662598 46.287552),
http://www.wikidata.org/entity/Q23498361,musée Rieckotter,,1060,Point(2.662598 46.287552),
http://www.wikidata.org/entity/Q23498361,musée Rieckotter,,1430,Point(2.662598 46.287552),
http://www.wikidata.org/entity/Q23498361,musée Rieckotter,,1520,Point(2.662598 46.287552),
